image_path,label,score,p_cross,p0_cross,p1_cross,p_target,decision_native,decision_target,decision_target_realistic,final_decision
/content/aiqs-agent/datasets/mvtec/capsule/test/crack/018.png,1,0.7588573694229126,0.9705882352941176,0.9696969696969696,1.0,0.1244262295081966,fail,escalate,escalate,defect
/content/aiqs-agent/datasets/mvtec/capsule/test/crack/019.png,1,0.6761648654937744,0.9600000000000002,0.9583333333333334,1.0,0.0936704564737828,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/crack/020.png,1,0.6433488726615906,0.9756097560975612,0.975,1.0,0.1469413831656289,fail,escalate,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/crack/021.png,1,0.5585115551948547,0.9210526315789472,0.9166666666666666,0.9722222222222222,0.04783693843594,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/crack/022.png,1,0.6904982328414917,0.9615384615384616,0.96,1.0,0.0971940500338063,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/faulty_imprint/000.png,1,0.7063560485839844,0.9655172413793104,0.9642857142857144,1.0,0.1076023391812869,fail,escalate,escalate,defect
/content/aiqs-agent/datasets/mvtec/capsule/test/faulty_imprint/001.png,1,0.6367246508598328,0.951219512195122,0.9487179487179488,1.0,0.0774678296916831,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/faulty_imprint/002.png,1,0.6406315565109253,0.9523809523809524,0.95,1.0,0.0792966729874158,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/faulty_imprint/003.png,1,0.5,0.5388349514563107,0.1666666666666666,0.9736842105263158,0.0050063928086785,escalate,pass,pass,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/faulty_imprint/004.png,1,0.8056970834732056,0.972972972972973,0.9722222222222222,1.0,0.1342194845193712,fail,escalate,escalate,defect
/content/aiqs-agent/datasets/mvtec/capsule/test/faulty_imprint/005.png,1,0.8201310634613037,0.9863013698630138,0.9861111111111112,1.0,0.2366728597970566,fail,escalate,escalate,defect
/content/aiqs-agent/datasets/mvtec/capsule/test/faulty_imprint/006.png,1,0.6012917757034302,0.9487179487179488,0.9473684210526316,0.9736842105263158,0.073788259776294,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/faulty_imprint/007.png,1,0.5812184810638428,0.942857142857143,0.9411764705882352,0.9705882352941176,0.0663403548640853,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/faulty_imprint/008.png,1,0.6955702304840088,0.9629629629629632,0.9615384615384616,1.0,0.1006903519110965,fail,escalate,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/faulty_imprint/009.png,1,0.5920379161834717,0.945945945945946,0.9444444444444444,0.9722222222222222,0.0700792199878124,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/faulty_imprint/010.png,1,0.7251143455505371,0.9682539682539684,0.9672131147540984,1.0,0.1160943318163011,fail,escalate,escalate,defect
/content/aiqs-agent/datasets/mvtec/capsule/test/faulty_imprint/011.png,1,0.5165033340454102,0.8535564853556485,0.8333333333333334,0.9714285714285714,0.0244850673443721,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/faulty_imprint/012.png,1,0.6279000043869019,0.9487179487179488,0.9473684210526316,0.9736842105263158,0.073788259776294,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/faulty_imprint/013.png,1,0.6659659147262573,0.959183673469388,0.9574468085106383,1.0,0.0918983252571626,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/faulty_imprint/014.png,1,0.6634266376495361,0.9574468085106383,0.9555555555555556,1.0,0.0883331910898697,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/faulty_imprint/015.png,1,0.5146022439002991,0.8293838862559243,0.8,0.9722222222222222,0.0205042256534607,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/faulty_imprint/016.png,1,0.5880448222160339,0.9487179487179488,0.9473684210526316,0.9736842105263158,0.073788259776294,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/faulty_imprint/017.png,1,0.6405884027481079,0.9473684210526316,0.9444444444444444,1.0,0.0719374456993917,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/faulty_imprint/018.png,1,0.5225511193275452,0.8974358974358974,0.8888888888888888,0.9722222222222222,0.0363119671613513,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/faulty_imprint/019.png,1,0.454353392124176,0.2758620689655172,0.125,0.3333333333333333,0.0016378120966665,escalate,pass,pass,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/faulty_imprint/020.png,1,0.6961221098899841,0.9821428571428572,0.9818181818181818,1.0,0.1914925825007574,fail,escalate,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/faulty_imprint/021.png,1,0.6660720109939575,0.96078431372549,0.9591836734693876,1.0,0.0954356846473026,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/good/000.png,0,0.4072663784027099,0.125,0.0,0.1428571428571428,0.0006148088746324,escalate,pass,pass,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/good/001.png,0,0.3897358477115631,0.0909090909090909,0.0,0.1,0.000430445604776,pass,pass,pass,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/good/002.png,0,0.4354676306247711,0.25,0.1428571428571428,0.2857142857142857,0.0014333790352735,escalate,pass,pass,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/good/003.png,0,0.4164425134658813,0.1538461538461538,0.0,0.1818181818181818,0.0007823528411313,escalate,pass,pass,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/good/004.png,0,0.404684841632843,0.1111111111111111,0.0,0.125,0.0005379991111319,escalate,pass,pass,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/good/005.png,0,0.3969088196754455,0.0909090909090909,0.0,0.1,0.000430445604776,pass,pass,pass,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/good/006.png,0,0.4895643889904022,0.6,0.3333333333333333,1.0,0.0064180076271974,escalate,pass,pass,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/good/007.png,0,0.4494336247444153,0.3684210526315789,0.1428571428571428,0.5,0.002505719577296,escalate,pass,pass,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/good/008.png,0,0.4223484098911285,0.2,0.0,0.25,0.0010754196474493,escalate,pass,pass,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/good/009.png,0,0.4479948282241821,0.3,0.0,0.4285714285714285,0.0018421614694574,escalate,pass,pass,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/good/010.png,0,0.454467236995697,0.4285714285714285,0.3333333333333333,0.5,0.0032193346708346,escalate,pass,pass,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/good/011.png,0,0.4174942672252655,0.1538461538461538,0.0,0.1818181818181818,0.0007823528411313,escalate,pass,pass,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/good/012.png,0,0.4297810196876526,0.25,0.1428571428571428,0.2857142857142857,0.0014333790352735,escalate,pass,pass,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/good/013.png,0,0.4052545428276062,0.1111111111111111,0.0,0.125,0.0005379991111319,escalate,pass,pass,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/good/014.png,0,0.4110740423202514,0.1333333333333333,0.0,0.1538461538461538,0.0006620705536924,escalate,pass,pass,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/good/015.png,0,0.468619167804718,0.4285714285714285,0.3333333333333333,0.5,0.0032193346708346,escalate,pass,pass,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/good/016.png,0,0.3891504108905792,0.0833333333333333,0.0,0.0909090909090909,0.0003913294994385,pass,pass,pass,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/good/017.png,0,0.4255819320678711,0.2,0.0,0.25,0.0010754196474493,escalate,pass,pass,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/good/018.png,0,0.4414015114307403,0.2222222222222222,0.125,0.25,0.0012288622338578,escalate,pass,pass,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/good/019.png,0,0.4279590547084808,0.25,0.1428571428571428,0.2857142857142857,0.0014333790352735,escalate,pass,pass,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/good/020.png,0,0.4190733432769775,0.1666666666666666,0.0,0.2,0.000860520802155,escalate,pass,pass,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/good/021.png,0,0.6332793831825256,0.9736842105263158,0.972972972972973,1.0,0.1374354005167959,fail,escalate,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/good/022.png,0,0.4693233668804168,0.4285714285714285,0.3333333333333333,0.5,0.0032193346708346,escalate,pass,pass,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/poke/000.png,1,1.0,0.984375,0.984126984126984,1.0,0.21340206185567,fail,escalate,escalate,defect
/content/aiqs-agent/datasets/mvtec/capsule/test/poke/001.png,1,0.6566556692123413,0.9574468085106383,0.9555555555555556,1.0,0.0883331910898697,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/poke/002.png,1,0.5776190757751465,0.945945945945946,0.9444444444444444,0.9722222222222222,0.0700792199878124,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/poke/003.png,1,0.5543793439865112,0.9210526315789472,0.9166666666666666,0.9722222222222222,0.04783693843594,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/poke/004.png,1,0.7256269454956055,0.9701492537313434,0.9692307692307692,1.0,0.122772439845611,fail,escalate,escalate,defect
/content/aiqs-agent/datasets/mvtec/capsule/test/poke/005.png,1,0.6323719024658203,0.9487179487179488,0.9473684210526316,0.9736842105263158,0.073788259776294,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/poke/006.png,1,0.5093657374382019,0.7958115183246073,0.75,0.9743589743589745,0.0165065275384215,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/poke/007.png,1,0.5687069892883301,0.9545454545454544,0.9523809523809524,1.0,0.0829326923076921,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/poke/008.png,1,0.8560702800750732,0.9761904761904762,0.975609756097561,1.0,0.1500636537237426,fail,escalate,escalate,defect
/content/aiqs-agent/datasets/mvtec/capsule/test/poke/009.png,1,0.5648219585418701,0.9357277882797732,0.9333333333333332,0.9705882352941176,0.0589960565657404,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/poke/010.png,1,0.55027174949646,0.9212121212121211,0.9166666666666666,0.9743589743589745,0.0479370346501391,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/poke/011.png,1,0.7088790535926819,0.9672131147540984,0.9661016949152542,1.0,0.1127170030733451,fail,escalate,escalate,defect
/content/aiqs-agent/datasets/mvtec/capsule/test/poke/012.png,1,0.68268883228302,0.9622641509433963,0.9607843137254902,1.0,0.098945592576972,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/poke/013.png,1,0.9974081516265868,0.9807692307692308,0.9803921568627452,1.0,0.1800736874424321,fail,escalate,escalate,defect
/content/aiqs-agent/datasets/mvtec/capsule/test/poke/014.png,1,0.682709276676178,0.9811320754716982,0.9807692307692308,1.0,0.1829585436744693,fail,escalate,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/poke/015.png,1,0.6191702485084534,0.9487179487179488,0.9473684210526316,0.9736842105263158,0.073788259776294,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/poke/016.png,1,0.6999927759170532,0.9655172413793104,0.9642857142857144,1.0,0.1076023391812869,fail,escalate,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/poke/017.png,1,0.6227200031280518,0.945945945945946,0.9444444444444444,0.9722222222222222,0.0700792199878124,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/poke/018.png,1,0.6204754114151001,0.9714285714285716,0.9705882352941176,1.0,0.1277151723011599,fail,escalate,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/poke/019.png,1,0.5752434730529785,0.945945945945946,0.9444444444444444,0.9722222222222222,0.0700792199878124,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/poke/020.png,1,0.6116912364959717,0.9487179487179488,0.9473684210526316,0.9736842105263158,0.073788259776294,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/scratch/000.png,1,0.5051941871643066,0.660377358490566,0.5,0.9722222222222222,0.0083038486533323,escalate,pass,pass,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/scratch/001.png,1,0.5622531771659851,0.9397217928902628,0.9375,0.9743589743589745,0.0629107938978688,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/scratch/002.png,1,0.5446767807006836,0.9143576826196472,0.9090909090909092,0.9705882352941176,0.043955291850713,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/scratch/003.png,1,0.5171986222267151,0.8972809667673715,0.8888888888888888,0.9705882352941176,0.0362531511211356,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/scratch/004.png,1,0.6526700258255005,0.9555555555555556,0.9534883720930232,1.0,0.084739953731471,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/scratch/005.png,1,0.4665030241012573,0.2857142857142857,0.1666666666666666,0.3333333333333333,0.0017195618855369,escalate,pass,pass,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/scratch/006.png,1,0.5868256688117981,0.942857142857143,0.9411764705882352,0.9705882352941176,0.0663403548640853,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/scratch/007.png,1,0.6508102416992188,0.9555555555555556,0.9534883720930232,1.0,0.084739953731471,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/scratch/008.png,1,0.7814862728118896,0.9718309859154928,0.9710144927536232,1.0,0.1293503953052405,fail,escalate,escalate,defect
/content/aiqs-agent/datasets/mvtec/capsule/test/scratch/009.png,1,0.517014741897583,0.8535564853556485,0.8333333333333334,0.9714285714285714,0.0244850673443721,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/scratch/010.png,1,0.646355926990509,0.9555555555555556,0.9534883720930232,1.0,0.084739953731471,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/scratch/011.png,1,0.6683890223503113,0.96078431372549,0.9591836734693876,1.0,0.0954356846473026,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/scratch/012.png,1,0.506130039691925,0.7446808510638298,0.6666666666666666,0.9722222222222222,0.0124042713838852,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/scratch/013.png,1,0.5297456383705139,0.8859934853420195,0.875,0.9714285714285714,0.0323824608806828,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/scratch/014.png,1,1.0,0.9838709677419356,0.9836065573770492,1.0,0.2080367734282326,fail,escalate,escalate,defect
/content/aiqs-agent/datasets/mvtec/capsule/test/scratch/015.png,1,0.6131330132484436,0.942857142857143,0.9411764705882352,0.9705882352941176,0.0663403548640853,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/scratch/016.png,1,0.6625056266784668,0.9545454545454544,0.9523809523809524,1.0,0.0829326923076921,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/scratch/017.png,1,0.4275234639644623,0.1428571428571428,0.0,0.1666666666666666,0.0007172035298886,escalate,pass,pass,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/scratch/018.png,1,0.6784911751747131,0.9615384615384616,0.96,1.0,0.0971940500338063,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/scratch/019.png,1,0.725002646446228,0.9682539682539684,0.9672131147540984,1.0,0.1160943318163011,fail,escalate,escalate,defect
/content/aiqs-agent/datasets/mvtec/capsule/test/scratch/020.png,1,0.6169666051864624,0.9444444444444444,0.9428571428571428,0.9714285714285714,0.0682135380321005,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/scratch/021.png,1,0.5668814778327942,0.939550949913644,0.9375,0.9714285714285714,0.0627334580114013,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/scratch/022.png,1,0.607571005821228,0.95,0.9487179487179488,0.9743589743589745,0.075631706472828,fail,pass,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/squeeze/000.png,1,1.0,0.984375,0.984126984126984,1.0,0.21340206185567,fail,escalate,escalate,defect
/content/aiqs-agent/datasets/mvtec/capsule/test/squeeze/001.png,1,0.8735861778259277,0.9767441860465116,0.9761904761904762,1.0,0.1531631520532745,fail,escalate,escalate,defect
/content/aiqs-agent/datasets/mvtec/capsule/test/squeeze/002.png,1,0.6941484212875366,0.9629629629629632,0.9615384615384616,1.0,0.1006903519110965,fail,escalate,escalate,escalate
/content/aiqs-agent/datasets/mvtec/capsule/test/squeeze/003.png,1,0.867741584777832,0.9777777777777776,0.9772727272727272,1.0,0.1592948213442465,fail,escalate,escalate,defect
/content/aiqs-agent/datasets/mvtec/capsule/test/squeeze/004.png,1,0.7092599868774414,0.9677419354838712,0.9666666666666668,1.0,0.1144088874150228,fail,escalate,escalate,defect
/content/aiqs-agent/datasets/mvtec/capsule/test/squeeze/005.png,1,0.8527548313140869,0.9866666666666666,0.9864864864864864,1.0,0.2416583842112723,fail,escalate,escalate,defect
/content/aiqs-agent/datasets/mvtec/capsule/test/squeeze/006.png,1,1.0,0.9841269841269842,0.9838709677419356,1.0,0.2107285355401217,fail,escalate,escalate,defect
/content/aiqs-agent/datasets/mvtec/capsule/test/squeeze/007.png,1,1.0,0.9833333333333334,0.9830508474576272,1.0,0.2025977903851901,fail,escalate,escalate,defect
/content/aiqs-agent/datasets/mvtec/capsule/test/squeeze/008.png,1,0.7915436029434204,0.9718309859154928,0.9710144927536232,1.0,0.1293503953052405,fail,escalate,escalate,defect
/content/aiqs-agent/datasets/mvtec/capsule/test/squeeze/009.png,1,0.9356329441070556,0.9777777777777776,0.9772727272727272,1.0,0.1592948213442465,fail,escalate,escalate,defect
/content/aiqs-agent/datasets/mvtec/capsule/test/squeeze/010.png,1,0.868808388710022,0.9782608695652176,0.9777777777777776,1.0,0.1623274780426607,fail,escalate,escalate,defect
/content/aiqs-agent/datasets/mvtec/capsule/test/squeeze/011.png,1,1.0,0.9836065573770492,0.9833333333333332,1.0,0.2053265883053125,fail,escalate,escalate,defect
/content/aiqs-agent/datasets/mvtec/capsule/test/squeeze/012.png,1,0.8338522911071777,0.9736842105263158,0.972972972972973,1.0,0.1374354005167959,fail,escalate,escalate,defect
/content/aiqs-agent/datasets/mvtec/capsule/test/squeeze/013.png,1,0.942599892616272,0.9879518072289156,0.9878048780487804,1.0,0.2609658226096575,fail,escalate,escalate,defect
/content/aiqs-agent/datasets/mvtec/capsule/test/squeeze/014.png,1,0.9667694568634032,0.9803921568627452,0.98,1.0,0.1771683869973806,fail,escalate,escalate,defect
/content/aiqs-agent/datasets/mvtec/capsule/test/squeeze/015.png,1,1.0,0.9838709677419356,0.9836065573770492,1.0,0.2080367734282326,fail,escalate,escalate,defect
/content/aiqs-agent/datasets/mvtec/capsule/test/squeeze/016.png,1,1.0,0.9896907216494848,0.9895833333333334,1.0,0.2924890714001883,fail,escalate,escalate,defect
/content/aiqs-agent/datasets/mvtec/capsule/test/squeeze/017.png,1,0.8235772252082825,0.9743589743589745,0.9736842105263158,1.0,0.1406275140788419,fail,escalate,escalate,defect
/content/aiqs-agent/datasets/mvtec/capsule/test/squeeze/018.png,1,1.0,0.9838709677419356,0.9836065573770492,1.0,0.2080367734282326,fail,escalate,escalate,defect
/content/aiqs-agent/datasets/mvtec/capsule/test/squeeze/019.png,1,0.7994966506958008,0.9714285714285716,0.9705882352941176,1.0,0.1277151723011599,fail,escalate,escalate,defect
