regime,prevalence,cost_matrix,policy,knob,coverage,escalation_rate,false_reject_rate,false_accept_rate,cost_per_item
native,0.8257575757575758,10/3/1,ours,0.6115384615384615,0.7803030303030303,0.2196969696969697,1.0,0.0,0.24242424242424243
native,0.8257575757575758,10/3/1,ours,0.6523076923076923,0.7878787878787878,0.21212121212121213,1.0,0.0,0.23484848484848486
native,0.8257575757575758,10/3/1,ours,0.693076923076923,0.7878787878787878,0.21212121212121213,1.0,0.0,0.23484848484848486
native,0.8257575757575758,10/3/1,ours,0.7338461538461538,0.7878787878787878,0.21212121212121213,1.0,0.0,0.23484848484848486
native,0.8257575757575758,10/3/1,ours,0.7746153846153846,0.7954545454545454,0.20454545454545456,1.0,0.0,0.22727272727272727
native,0.8257575757575758,10/3/1,ours,0.8153846153846154,0.7954545454545454,0.20454545454545456,1.0,0.0,0.22727272727272727
native,0.8257575757575758,10/3/1,ours,0.856153846153846,0.803030303030303,0.19696969696969696,0.5,0.0,0.2196969696969697
native,0.8257575757575758,10/3/1,ours,0.8969230769230768,0.803030303030303,0.19696969696969696,0.5,0.0,0.2196969696969697
native,0.8257575757575758,10/3/1,ours,0.9376923076923076,0.8181818181818182,0.18181818181818182,0.25,0.0,0.20454545454545456
native,0.8257575757575758,10/3/1,ours,0.9784615384615384,0.8181818181818182,0.18181818181818182,0.25,0.0,0.20454545454545456
native,0.8257575757575758,10/3/1,ours,1.0192307692307692,0.8257575757575758,0.17424242424242425,0.25,0.0,0.19696969696969696
native,0.8257575757575758,10/3/1,ours,1.0599999999999998,0.8257575757575758,0.17424242424242425,0.25,0.0,0.19696969696969696
native,0.8257575757575758,10/3/1,ours,1.1007692307692307,0.8257575757575758,0.17424242424242425,0.25,0.0,0.19696969696969696
native,0.8257575757575758,10/3/1,ours,1.1415384615384614,0.8409090909090909,0.1590909090909091,0.16666666666666666,0.0,0.18181818181818182
native,0.8257575757575758,10/3/1,ours,1.1823076923076923,0.8409090909090909,0.1590909090909091,0.16666666666666666,0.0,0.18181818181818182
native,0.8257575757575758,10/3/1,ours,1.223076923076923,0.8484848484848485,0.15151515151515152,0.2857142857142857,0.0,0.19696969696969696
native,0.8257575757575758,10/3/1,ours,1.2638461538461538,0.8560606060606061,0.14393939393939395,0.25,0.0,0.1893939393939394
native,0.8257575757575758,10/3/1,ours,1.3046153846153845,0.8560606060606061,0.14393939393939395,0.25,0.0,0.1893939393939394
native,0.8257575757575758,10/3/1,ours,1.3453846153846152,0.8636363636363636,0.13636363636363635,0.2222222222222222,0.0,0.18181818181818182
native,0.8257575757575758,10/3/1,ours,1.386153846153846,0.8712121212121212,0.12878787878787878,0.2222222222222222,0.0,0.17424242424242425
native,0.8257575757575758,10/3/1,ours,1.4269230769230767,0.8712121212121212,0.12878787878787878,0.2222222222222222,0.0,0.17424242424242425
native,0.8257575757575758,10/3/1,ours,1.4676923076923076,0.8787878787878788,0.12121212121212122,0.2222222222222222,0.009345794392523364,0.24242424242424243
native,0.8257575757575758,10/3/1,ours,1.5084615384615383,0.8787878787878788,0.12121212121212122,0.2222222222222222,0.009345794392523364,0.24242424242424243
native,0.8257575757575758,10/3/1,ours,1.5492307692307692,0.8939393939393939,0.10606060606060606,0.18181818181818182,0.009345794392523364,0.22727272727272727
native,0.8257575757575758,10/3/1,ours,1.5899999999999999,0.8939393939393939,0.10606060606060606,0.18181818181818182,0.009345794392523364,0.22727272727272727
native,0.8257575757575758,10/3/1,ours,1.6307692307692307,0.8939393939393939,0.10606060606060606,0.18181818181818182,0.009345794392523364,0.22727272727272727
native,0.8257575757575758,10/3/1,ours,1.6715384615384614,0.9015151515151515,0.09848484848484848,0.16666666666666666,0.009345794392523364,0.2196969696969697
native,0.8257575757575758,10/3/1,ours,1.712307692307692,0.9015151515151515,0.09848484848484848,0.16666666666666666,0.009345794392523364,0.2196969696969697
native,0.8257575757575758,10/3/1,ours,1.753076923076923,0.9242424242424242,0.07575757575757576,0.3333333333333333,0.009345794392523364,0.26515151515151514
native,0.8257575757575758,10/3/1,ours,1.7938461538461536,0.9242424242424242,0.07575757575757576,0.3333333333333333,0.009345794392523364,0.26515151515151514
native,0.8257575757575758,10/3/1,ours,1.8346153846153845,0.9242424242424242,0.07575757575757576,0.3333333333333333,0.009345794392523364,0.26515151515151514
native,0.8257575757575758,10/3/1,ours,1.8753846153846152,0.9242424242424242,0.07575757575757576,0.3333333333333333,0.009345794392523364,0.26515151515151514
native,0.8257575757575758,10/3/1,ours,1.916153846153846,0.9318181818181818,0.06818181818181818,0.375,0.009345794392523364,0.2803030303030303
native,0.8257575757575758,10/3/1,ours,1.9569230769230768,0.9318181818181818,0.06818181818181818,0.375,0.009345794392523364,0.2803030303030303
native,0.8257575757575758,10/3/1,ours,1.9976923076923074,0.9318181818181818,0.06818181818181818,0.375,0.009345794392523364,0.2803030303030303
native,0.8257575757575758,10/3/1,ours,2.0384615384615383,0.946969696969697,0.05303030303030303,0.3333333333333333,0.009345794392523364,0.26515151515151514
native,0.8257575757575758,10/3/1,ours,2.079230769230769,0.946969696969697,0.05303030303030303,0.3333333333333333,0.009345794392523364,0.26515151515151514
native,0.8257575757575758,10/3/1,ours,2.1199999999999997,0.9545454545454546,0.045454545454545456,0.3684210526315789,0.009345794392523364,0.2803030303030303
native,0.8257575757575758,10/3/1,ours,2.1607692307692306,0.9621212121212122,0.03787878787878788,0.3684210526315789,0.009259259259259259,0.2727272727272727
native,0.8257575757575758,10/3/1,ours,2.2015384615384614,0.9696969696969697,0.030303030303030304,0.3684210526315789,0.009174311926605505,0.26515151515151514
native,0.8257575757575758,10/3/1,ours,2.2423076923076923,0.9772727272727273,0.022727272727272728,0.35,0.009174311926605505,0.25757575757575757
native,0.8257575757575758,10/3/1,ours,2.283076923076923,1.0,0.0,0.43478260869565216,0.009174311926605505,0.30303030303030304
native,0.8257575757575758,10/3/1,ours,2.3238461538461537,1.0,0.0,0.43478260869565216,0.009174311926605505,0.30303030303030304
native,0.8257575757575758,10/3/1,ours,2.3646153846153846,1.0,0.0,0.43478260869565216,0.009174311926605505,0.30303030303030304
native,0.8257575757575758,10/3/1,ours,2.405384615384615,1.0,0.0,0.43478260869565216,0.009174311926605505,0.30303030303030304
native,0.8257575757575758,10/3/1,ours,2.446153846153846,1.0,0.0,0.43478260869565216,0.009174311926605505,0.30303030303030304
native,0.8257575757575758,10/3/1,naive,0.0,1.0,0.0,0.21739130434782608,0.009174311926605505,0.1893939393939394
native,0.8257575757575758,10/3/1,naive,0.009226459274689356,0.9696969696969697,0.030303030303030304,0.2,0.009259259259259259,0.19696969696969696
native,0.8257575757575758,10/3/1,naive,0.01845291854937871,0.9318181818181818,0.06818181818181818,0.125,0.009345794392523364,0.1893939393939394
native,0.8257575757575758,10/3/1,naive,0.02767937782406807,0.9015151515151515,0.09848484848484848,0.15384615384615385,0.0,0.14393939393939395
native,0.8257575757575758,10/3/1,naive,0.03690583709875742,0.8712121212121212,0.12878787878787878,0.2222222222222222,0.0,0.17424242424242425
native,0.8257575757575758,10/3/1,naive,0.04613229637344678,0.8484848484848485,0.15151515151515152,0.16666666666666666,0.0,0.17424242424242425
native,0.8257575757575758,10/3/1,naive,0.05535875564813614,0.803030303030303,0.19696969696969696,0.3333333333333333,0.0,0.2196969696969697
native,0.8257575757575758,10/3/1,naive,0.06458521492282548,0.7651515151515151,0.23484848484848486,1.0,0.0,0.25757575757575757
native,0.8257575757575758,10/3/1,naive,0.07381167419751485,0.7348484848484849,0.26515151515151514,1.0,0.0,0.2878787878787879
native,0.8257575757575758,10/3/1,naive,0.0830381334722042,0.7272727272727273,0.2727272727272727,1.0,0.0,0.29545454545454547
native,0.8257575757575758,10/3/1,naive,0.09226459274689355,0.7272727272727273,0.2727272727272727,1.0,0.0,0.29545454545454547
native,0.8257575757575758,10/3/1,naive,0.10149105202158291,0.7121212121212122,0.2878787878787879,1.0,0.0,0.3106060606060606
native,0.8257575757575758,10/3/1,naive,0.11071751129627228,0.6893939393939394,0.3106060606060606,1.0,0.0,0.3333333333333333
native,0.8257575757575758,10/3/1,naive,0.11994397057096162,0.6515151515151515,0.3484848484848485,1.0,0.0,0.3712121212121212
native,0.8257575757575758,10/3/1,naive,0.12917042984565097,0.6363636363636364,0.36363636363636365,1.0,0.0,0.38636363636363635
native,0.8257575757575758,10/3/1,naive,0.13839688912034034,0.6060606060606061,0.3939393939393939,1.0,0.0,0.4166666666666667
native,0.8257575757575758,10/3/1,naive,0.1476233483950297,0.5984848484848485,0.4015151515151515,1.0,0.0,0.42424242424242425
native,0.8257575757575758,10/3/1,naive,0.15684980766971904,0.5833333333333334,0.4166666666666667,1.0,0.0,0.4393939393939394
native,0.8257575757575758,10/3/1,naive,0.1660762669444084,0.5606060606060606,0.4393939393939394,1.0,0.0,0.4621212121212121
native,0.8257575757575758,10/3/1,naive,0.17530272621909776,0.5303030303030303,0.4696969696969697,1.0,0.0,0.49242424242424243
native,0.8257575757575758,10/3/1,naive,0.1845291854937871,0.5075757575757576,0.49242424242424243,,0.0,0.49242424242424243
native,0.8257575757575758,10/3/1,naive,0.19375564476847648,0.4772727272727273,0.5227272727272727,,0.0,0.5227272727272727
native,0.8257575757575758,10/3/1,naive,0.20298210404316583,0.45454545454545453,0.5454545454545454,,0.0,0.5454545454545454
native,0.8257575757575758,10/3/1,naive,0.21220856331785518,0.4318181818181818,0.5681818181818182,,0.0,0.5681818181818182
native,0.8257575757575758,10/3/1,naive,0.22143502259254455,0.4090909090909091,0.5909090909090909,,0.0,0.5909090909090909
native,0.8257575757575758,10/3/1,naive,0.2306614818672339,0.3939393939393939,0.6060606060606061,,0.0,0.6060606060606061
native,0.8257575757575758,10/3/1,naive,0.23988794114192324,0.3712121212121212,0.6287878787878788,,0.0,0.6287878787878788
native,0.8257575757575758,10/3/1,naive,0.2491144004166126,0.3409090909090909,0.6590909090909091,,0.0,0.6590909090909091
native,0.8257575757575758,10/3/1,naive,0.25834085969130194,0.3181818181818182,0.6818181818181818,,0.0,0.6818181818181818
native,0.8257575757575758,10/3/1,naive,0.26756731896599134,0.3181818181818182,0.6818181818181818,,0.0,0.6818181818181818
native,0.8257575757575758,10/3/1,naive,0.2767937782406807,0.2878787878787879,0.7121212121212122,,0.0,0.7121212121212122
native,0.8257575757575758,10/3/1,naive,0.28602023751537003,0.2803030303030303,0.7196969696969697,,0.0,0.7196969696969697
native,0.8257575757575758,10/3/1,naive,0.2952466967900594,0.2727272727272727,0.7272727272727273,,0.0,0.7272727272727273
native,0.8257575757575758,10/3/1,naive,0.30447315606474873,0.26515151515151514,0.7348484848484849,,0.0,0.7348484848484849
native,0.8257575757575758,10/3/1,naive,0.3136996153394381,0.25757575757575757,0.7424242424242424,,0.0,0.7424242424242424
native,0.8257575757575758,10/3/1,naive,0.3229260746141274,0.25757575757575757,0.7424242424242424,,0.0,0.7424242424242424
native,0.8257575757575758,10/3/1,naive,0.3321525338888168,0.25,0.75,,0.0,0.75
native,0.8257575757575758,10/3/1,naive,0.3413789931635062,0.24242424242424243,0.7575757575757576,,0.0,0.7575757575757576
native,0.8257575757575758,10/3/1,naive,0.3506054524381955,0.23484848484848486,0.7651515151515151,,0.0,0.7651515151515151
native,0.8257575757575758,10/3/1,naive,0.35983191171288487,0.22727272727272727,0.7727272727272727,,0.0,0.7727272727272727
native,0.8257575757575758,10/3/1,naive,0.3690583709875742,0.21212121212121213,0.7878787878787878,,0.0,0.7878787878787878
native,0.8257575757575758,10/3/1,naive,0.37828483026226356,0.20454545454545456,0.7954545454545454,,0.0,0.7954545454545454
native,0.8257575757575758,10/3/1,naive,0.38751128953695296,0.1893939393939394,0.8106060606060606,,0.0,0.8106060606060606
native,0.8257575757575758,10/3/1,naive,0.3967377488116423,0.1893939393939394,0.8106060606060606,,0.0,0.8106060606060606
native,0.8257575757575758,10/3/1,naive,0.40596420808633166,0.16666666666666666,0.8333333333333334,,0.0,0.8333333333333334
native,0.8257575757575758,10/3/1,naive,0.415190667361021,0.1590909090909091,0.8409090909090909,,0.0,0.8409090909090909
native,0.8257575757575758,10/3/1,naive,0.42441712663571035,0.13636363636363635,0.8636363636363636,,0.0,0.8636363636363636
native,0.8257575757575758,10/3/1,naive,0.4336435859103997,0.13636363636363635,0.8636363636363636,,0.0,0.8636363636363636
native,0.8257575757575758,10/3/1,naive,0.4428700451850891,0.13636363636363635,0.8636363636363636,,0.0,0.8636363636363636
native,0.8257575757575758,10/3/1,naive,0.45209650445977845,0.13636363636363635,0.8636363636363636,,0.0,0.8636363636363636
native,0.8257575757575758,10/3/1,naive,0.4613229637344678,0.13636363636363635,0.8636363636363636,,0.0,0.8636363636363636
native,0.8257575757575758,10/3/1,naive,0.47054942300915714,0.13636363636363635,0.8636363636363636,,0.0,0.8636363636363636
native,0.8257575757575758,10/3/1,naive,0.4797758822838465,0.12878787878787878,0.8712121212121212,,0.0,0.8712121212121212
native,0.8257575757575758,10/3/1,naive,0.48900234155853584,0.12121212121212122,0.8787878787878788,,0.0,0.8787878787878788
native,0.8257575757575758,10/3/1,naive,0.4982288008332252,0.11363636363636363,0.8863636363636364,,0.0,0.8863636363636364
native,0.8257575757575758,10/3/1,naive,0.5074552601079145,0.10606060606060606,0.8939393939393939,,0.0,0.8939393939393939
native,0.8257575757575758,10/3/1,naive,0.5166817193826039,0.09848484848484848,0.9015151515151515,,0.0,0.9015151515151515
native,0.8257575757575758,10/3/1,naive,0.5259081786572932,0.09848484848484848,0.9015151515151515,,0.0,0.9015151515151515
native,0.8257575757575758,10/3/1,naive,0.5351346379319827,0.09848484848484848,0.9015151515151515,,0.0,0.9015151515151515
native,0.8257575757575758,10/3/1,naive,0.544361097206672,0.09848484848484848,0.9015151515151515,,0.0,0.9015151515151515
native,0.8257575757575758,10/3/1,naive,0.5535875564813614,0.0,1.0,,,1.0
target_0.02,0.02,10/3/1,ours,0.0,0.0,1.0,,,1.0
target_0.02,0.02,10/3/1,ours,0.040769230769230766,0.8953330674112486,0.1046669325887515,0.0,1.0,0.11017151974471479
target_0.02,0.02,10/3/1,ours,0.08153846153846153,0.9381252493019545,0.061874750698045475,0.0,1.0,0.06921420023932985
target_0.02,0.02,10/3/1,ours,0.1223076923076923,0.9383087355404867,0.06169126445951336,0.0,1.0,0.07086557638611886
target_0.02,0.02,10/3/1,ours,0.16307692307692306,0.9384922217790187,0.061507778220981246,0.0,1.0,0.07251695253290784
target_0.02,0.02,10/3/1,ours,0.20384615384615384,0.9386757080175507,0.061324291982449146,0.0,1.0,0.07416832867969685
target_0.02,0.02,10/3/1,ours,0.2446153846153846,0.939042680494615,0.06095731950538491,0.0,1.0,0.07747108097327485
target_0.02,0.02,10/3/1,ours,0.28538461538461535,0.9394096529716793,0.06059034702832069,0.0,1.0,0.08077383326685282
target_0.02,0.02,10/3/1,ours,0.3261538461538461,0.9395931392102115,0.06040686078978858,0.0,1.0,0.08242520941364181
target_0.02,0.02,10/3/1,ours,0.3669230769230769,0.9399601116872757,0.06003988831272436,0.0,1.0,0.08572796170721979
target_0.02,0.02,10/3/1,ours,0.4076923076923077,0.9399601116872757,0.06003988831272436,0.0,1.0,0.08572796170721979
target_0.02,0.02,10/3/1,ours,0.4484615384615384,0.9401435979258077,0.05985640207419224,0.0,1.0,0.08737933785400877
target_0.02,0.02,10/3/1,ours,0.4892307692307692,0.940694056641404,0.05930594335859592,0.0,1.0,0.09233346629437575
target_0.02,0.02,10/3/1,ours,0.5299999999999999,0.940694056641404,0.05930594335859592,0.0,1.0,0.09233346629437575
target_0.02,0.02,10/3/1,ours,0.5707692307692307,0.940694056641404,0.05930594335859592,0.0,1.0,0.09233346629437575
target_0.02,0.02,10/3/1,ours,0.6115384615384615,0.9410610291184682,0.058938970881531695,0.0,1.0,0.09563621858795375
target_0.02,0.02,10/3/1,ours,0.6523076923076923,0.9414280015955324,0.05857199840446748,0.0,1.0,0.09893897088153171
target_0.02,0.02,10/3/1,ours,0.693076923076923,0.942161946549661,0.05783805345033903,0.0,1.0,0.10554447546868767
target_0.02,0.02,10/3/1,ours,0.7338461538461538,0.9430793777423214,0.05692062225767849,0.0,1.0,0.11380135620263263
target_0.02,0.02,10/3/1,ours,0.7746153846153846,0.9447307538891104,0.0552692461108895,0.0,1.0,0.12866374152373353
target_0.02,0.02,10/3/1,ours,0.8153846153846154,0.9450977263661748,0.054902273633825285,0.0,1.0,0.13196649381731151
target_0.02,0.02,10/3/1,ours,0.856153846153846,0.9460151575588353,0.05398484244116473,0.0,1.0,0.14022337455125647
target_0.02,0.02,10/3/1,ours,0.8969230769230768,0.9463821300358994,0.05361786996410051,0.0,1.0,0.14352612684483446
target_0.02,0.02,10/3/1,ours,0.9376923076923076,0.9467491025129638,0.05325089748703629,0.0,1.0,0.14682887913841244
target_0.02,0.02,10/3/1,ours,0.9784615384615384,0.9474830474670922,0.05251695253290784,0.0,1.0,0.1534343837255684
target_0.02,0.02,10/3/1,ours,1.0192307692307692,0.9480335061826887,0.05196649381731151,0.0,1.0,0.15838851216593536
target_0.02,0.02,10/3/1,ours,1.0599999999999998,0.9480335061826887,0.05196649381731151,0.0,1.0,0.15838851216593536
target_0.02,0.02,10/3/1,ours,1.1007692307692307,0.9484004786597529,0.0515995213402473,0.0,1.0,0.16169126445951335
target_0.02,0.02,10/3/1,ours,1.1415384615384614,0.948583964898285,0.051416035101715184,0.0,1.0,0.16334264060630235
target_0.02,0.02,10/3/1,ours,1.1823076923076923,0.9495013960909456,0.05049860390905463,0.0,1.0,0.17159952134024728
target_0.02,0.02,10/3/1,ours,1.223076923076923,0.9495013960909456,0.05049860390905463,0.0,1.0,0.17159952134024728
target_0.02,0.02,10/3/1,ours,1.2638461538461538,0.9498683685680098,0.05013163143199041,0.0,1.0,0.17490227363382527
target_0.02,0.02,10/3/1,ours,1.3046153846153845,0.9509692859992025,0.04903071400079776,0.0,1.0,0.18481053051455917
target_0.02,0.02,10/3/1,ours,1.3453846153846152,0.9515197447147988,0.04848025528520144,0.0,1.0,0.18976465895492617
target_0.02,0.02,10/3/1,ours,1.386153846153846,0.9943119266055054,0.005688073394495413,0.0,1.0,0.14880733944954128
target_0.02,0.02,10/3/1,ours,1.4269230769230767,0.9944954128440375,0.005504587155963303,0.0,1.0,0.15045871559633026
target_0.02,0.02,10/3/1,ours,1.4676923076923076,0.9944954128440375,0.005504587155963303,0.0,1.0,0.15045871559633026
target_0.02,0.02,10/3/1,ours,1.5084615384615383,0.9950458715596335,0.004954128440366972,0.0,1.0,0.1554128440366972
target_0.02,0.02,10/3/1,ours,1.5492307692307692,0.9954128440366979,0.004587155963302752,0.0,1.0,0.15871559633027515
target_0.02,0.02,10/3/1,ours,1.5899999999999999,0.9954128440366979,0.004587155963302752,0.0,1.0,0.15871559633027515
target_0.02,0.02,10/3/1,ours,1.6307692307692307,0.9959633027522945,0.004036697247706422,0.0,1.0,0.16366972477064215
target_0.02,0.02,10/3/1,ours,1.6715384615384614,0.9959633027522945,0.004036697247706422,0.0,1.0,0.16366972477064215
target_0.02,0.02,10/3/1,ours,1.712307692307692,0.9961467889908266,0.0038532110091743115,0.0,1.0,0.16532110091743116
target_0.02,0.02,10/3/1,ours,1.753076923076923,0.9963302752293582,0.0036697247706422016,0.0,1.0,0.16697247706422014
target_0.02,0.02,10/3/1,ours,1.7938461538461536,0.9965137614678904,0.0034862385321100912,0.0,1.0,0.16862385321100912
target_0.02,0.02,10/3/1,ours,1.8346153846153845,0.9968807339449548,0.003119266055045871,0.0,1.0,0.1719266055045871
target_0.02,0.02,10/3/1,ours,1.8753846153846152,0.9968807339449548,0.003119266055045871,0.0,1.0,0.1719266055045871
target_0.02,0.02,10/3/1,ours,1.916153846153846,0.9970642201834871,0.0029357798165137606,0.0,1.0,0.1735779816513761
target_0.02,0.02,10/3/1,ours,1.9569230769230768,0.9970642201834871,0.0029357798165137606,0.0,1.0,0.1735779816513761
target_0.02,0.02,10/3/1,ours,1.9976923076923074,0.9970642201834871,0.0029357798165137606,0.0,1.0,0.1735779816513761
target_0.02,0.02,10/3/1,ours,2.0384615384615383,0.9972477064220192,0.0027522935779816515,0.0,1.0,0.1752293577981651
target_0.02,0.02,10/3/1,ours,2.079230769230769,0.9976146788990834,0.002385321100917431,0.0,1.0,0.17853211009174308
target_0.02,0.02,10/3/1,ours,2.1199999999999997,0.9987155963302762,0.0012844036697247704,0.0,1.0,0.188440366972477
target_0.02,0.02,10/3/1,ours,2.1607692307692306,0.9992660550458718,0.0007339449541284401,0.0,0.9904761904761905,0.19155963302752288
target_0.02,0.02,10/3/1,ours,2.2015384615384614,0.9992660550458718,0.0007339449541284401,0.0,0.9904761904761905,0.19155963302752288
target_0.02,0.02,10/3/1,ours,2.2423076923076923,0.9994495412844039,0.0005504587155963302,0.0,0.9811320754716982,0.19137614678899076
target_0.02,0.02,10/3/1,ours,2.283076923076923,0.9998165137614681,0.00018348623853211004,0.0,0.9629629629629632,0.19100917431192654
target_0.02,0.02,10/3/1,ours,2.3238461538461537,1.0,0.0,0.0,0.9541284403669729,0.19082568807339442
target_0.02,0.02,10/3/1,ours,2.3646153846153846,1.0,0.0,0.0,0.9541284403669729,0.19082568807339442
target_0.02,0.02,10/3/1,ours,2.405384615384615,1.0,0.0,0.0,0.9541284403669729,0.19082568807339442
target_0.02,0.02,10/3/1,ours,2.446153846153846,1.0,0.0,0.0,0.9541284403669729,0.19082568807339442
target_0.02,0.02,10/3/1,naive,0.0,1.0,0.0,0.0,0.38532110091743127,0.07706422018348622
target_0.02,0.02,10/3/1,naive,0.006144132713476817,0.9566573593936978,0.04334264060630236,0.0,0.3904761904761905,0.11857199840446746
target_0.02,0.02,10/3/1,naive,0.012288265426953634,0.9557399282010375,0.0442600717989629,0.0,0.38000000000000017,0.1139848424411647
target_0.02,0.02,10/3/1,naive,0.01843239814043045,0.9548224970083768,0.045177502991623444,0.0,0.3684210526315792,0.10939768647786197
target_0.02,0.02,10/3/1,naive,0.024576530853907267,0.9542720382927805,0.04572796170721978,0.0,0.3586956521739132,0.1062784204228161
target_0.02,0.02,10/3/1,naive,0.030720663567384083,0.9537215795771841,0.04627842042281611,0.0,0.35955056179775285,0.10499401675309132
target_0.02,0.02,10/3/1,naive,0.0368647962808609,0.9529876346230557,0.04701236537694455,0.0,0.3647058823529413,0.10389309932189866
target_0.02,0.02,10/3/1,naive,0.04300892899433772,0.9526206621459915,0.047379337854008774,0.0,0.36144578313253023,0.10242520941364176
target_0.02,0.02,10/3/1,naive,0.049153061707814534,0.9515197447147988,0.04848025528520144,0.0,0.3506493506493507,0.09802153968887113
target_0.02,0.02,10/3/1,naive,0.05529719442129135,0.9513362584762667,0.048663741523733546,0.0,0.34210526315789475,0.09637016354208215
target_0.02,0.02,10/3/1,naive,0.061441327134768166,0.950235341045074,0.0497646589549262,0.0,0.34285714285714286,0.09380135620263262
target_0.02,0.02,10/3/1,naive,0.06758545984824499,0.9498683685680098,0.05013163143199041,0.0,0.33823529411764713,0.09233346629437572
target_0.02,0.02,10/3/1,naive,0.0737295925617218,0.948767451136817,0.051232548863183076,0.0,0.2903225806451613,0.08426007179896289
target_0.02,0.02,10/3/1,naive,0.07987372527519862,0.9482169924212208,0.051783007578779405,0.0,0.288135593220339,0.08297566812923811
target_0.02,0.02,10/3/1,naive,0.08601785798867544,0.9478500199441564,0.05214998005584362,0.0,0.26315789473684215,0.07967291583566014
target_0.02,0.02,10/3/1,naive,0.09216199070215225,0.946932588751496,0.053067411248504184,0.0,0.2692307692307693,0.0787554846429996
target_0.02,0.02,10/3/1,naive,0.09830612341562907,0.9467491025129638,0.05325089748703629,0.0,0.27450980392156865,0.07893897088153169
target_0.02,0.02,10/3/1,naive,0.10445025612910588,0.9465656162744318,0.0534343837255684,0.0,0.28,0.0791224571200638
target_0.02,0.02,10/3/1,naive,0.1105943888425827,0.9463821300358994,0.05361786996410051,0.0,0.2653061224489796,0.07747108097327482
target_0.02,0.02,10/3/1,naive,0.11673852155605952,0.9460151575588353,0.05398484244116473,0.0,0.2553191489361702,0.07600319106501795
target_0.02,0.02,10/3/1,naive,0.12288265426953633,0.945281212604707,0.05471878739529318,0.0,0.186046511627907,0.06939768647786197
target_0.02,0.02,10/3/1,naive,0.12902678698301315,0.9445472676505784,0.05545273234942161,0.0,0.12820512820512817,0.06462704427602711
target_0.02,0.02,10/3/1,naive,0.13517091969648998,0.9441802951735142,0.055819704826485836,0.0,0.08108108108108107,0.06132429198244913
target_0.02,0.02,10/3/1,naive,0.14131505240996678,0.9441802951735142,0.055819704826485836,0.0,0.08108108108108107,0.06132429198244913
target_0.02,0.02,10/3/1,naive,0.1474591851234436,0.9013881132828082,0.09861188671719187,0.0,0.08333333333333333,0.10411647387315516
target_0.02,0.02,10/3/1,naive,0.1536033178369204,0.9013881132828082,0.09861188671719187,0.0,0.08333333333333333,0.10411647387315516
target_0.02,0.02,10/3/1,naive,0.15974745055039724,0.9012046270442761,0.09879537295572399,0.0,0.08571428571428572,0.10429996011168727
target_0.02,0.02,10/3/1,naive,0.16589158326387404,0.85841244515357,0.14158755484643,0.0,0.08823529411764706,0.1470921420023933
target_0.02,0.02,10/3/1,naive,0.17203571597735087,0.8154367770243319,0.1845632229756681,0.0,0.0625,0.1882329477463103
target_0.02,0.02,10/3/1,naive,0.17817984869082767,0.8154367770243319,0.1845632229756681,0.0,0.0625,0.1882329477463103
target_0.02,0.02,10/3/1,naive,0.1843239814043045,0.7724611088950938,0.22753889110490624,0.0,0.033333333333333326,0.22937375349022737
target_0.02,0.02,10/3/1,naive,0.1904681141177813,0.6868767451136817,0.31312325488631826,0.0,0.035714285714285705,0.31495811727163936
target_0.02,0.02,10/3/1,naive,0.19661224683125814,0.6442680494615077,0.35573195053849216,0.0,0.035714285714285705,0.35756681292381337
