image_path,label,score,p_cross,p0_cross,p1_cross,p_target,decision_native,decision_target,decision_target_realistic
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/010.JPG,1,0.6687542200088501,0.5238095238095238,0.5,0.55,0.013290374546919052,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/011.JPG,1,0.7107326984405518,0.7142857142857143,0.6666666666666666,0.8333333333333334,0.029702970297029705,fail,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/012.JPG,1,0.5046688914299011,0.4363636363636363,0.42592592592592593,0.4444444444444444,0.009390896047997912,escalate,pass,pass
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/013.JPG,1,0.5,0.3164556962025316,0.0,0.46296296296296297,0.005636978579481396,escalate,pass,pass
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/014.JPG,1,0.6872185468673706,0.6377816291161179,0.5217391304347826,0.8421052631578947,0.021105354719073207,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/015.JPG,1,0.595771849155426,0.46153846153846156,0.45098039215686275,0.47058823529411764,0.0103866128101558,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/016.JPG,1,0.6790095567703247,0.5555555555555556,0.5294117647058824,0.5882352941176471,0.015075376884422113,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/017.JPG,1,0.6032625436782837,0.4363636363636363,0.42592592592592593,0.4444444444444444,0.009390896047997912,escalate,pass,pass
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/018.JPG,1,0.6254059672355652,0.4693877551020408,0.43478260869565216,0.5,0.010715949681627581,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/019.JPG,1,0.6952787637710571,0.7058823529411765,0.6666666666666666,0.8,0.02854877081681206,fail,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/020.JPG,1,0.5478456616401672,0.4385964912280702,0.42857142857142855,0.44642857142857145,0.00947567909033481,escalate,pass,pass
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/021.JPG,1,0.5703654289245605,0.42105263157894735,0.4107142857142857,0.42857142857142855,0.008826774549466716,escalate,pass,pass
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/022.JPG,1,0.6390045881271362,0.5460750853242321,0.525,0.5714285714285714,0.014516860728867384,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/023.JPG,1,0.5697439908981323,0.43078324225865217,0.4186046511627907,0.44,0.009181851123304692,escalate,pass,pass
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/024.JPG,1,0.676827073097229,0.5454545454545455,0.5238095238095238,0.5714285714285714,0.014481094127111831,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/025.JPG,1,0.6519633531570435,0.5238095238095238,0.5,0.55,0.013290374546919052,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/026.JPG,1,0.6426812410354614,0.5217391304347826,0.5,0.5454545454545454,0.013181984621017943,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/027.JPG,1,0.6870537996292114,0.6377816291161179,0.5217391304347826,0.8421052631578947,0.021105354719073207,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/028.JPG,1,0.5965960621833801,0.46153846153846156,0.45098039215686275,0.47058823529411764,0.0103866128101558,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/029.JPG,1,0.5925663113594055,0.4363636363636363,0.42592592592592593,0.4444444444444444,0.009390896047997912,escalate,pass,pass
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/030.JPG,1,0.6203349232673645,0.4693877551020408,0.43478260869565216,0.5,0.010715949681627581,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/031.JPG,1,0.636194109916687,0.48979591836734687,0.4444444444444444,0.5333333333333333,0.011618525092786828,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/032.JPG,1,0.6377897262573242,0.5581395348837209,0.5,0.631578947368421,0.015231647979691135,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/033.JPG,1,0.6938931941986084,0.7058823529411765,0.6666666666666666,0.8,0.02854877081681206,fail,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/034.JPG,1,0.510942280292511,0.3333333333333333,0.25,0.375,0.006085192697768763,escalate,pass,pass
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/035.JPG,1,0.6571997404098511,0.5217391304347826,0.5,0.5454545454545454,0.013181984621017943,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/036.JPG,1,0.7357726693153381,0.7499999999999999,0.7333333333333333,0.8,0.03543307086614171,fail,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/037.JPG,1,0.6134270429611206,0.484375,0.46774193548387094,0.5,0.011371973587674248,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/038.JPG,1,0.6441316604614258,0.5121951219512195,0.5,0.525,0.012693935119887166,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/039.JPG,1,0.6244469881057739,0.4693877551020408,0.43478260869565216,0.5,0.010715949681627581,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/040.JPG,1,0.5454515814781189,0.41440377804014167,0.38461538461538464,0.43548387096774194,0.008590798952460984,escalate,pass,pass
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/041.JPG,1,0.586968183517456,0.4565217391304348,0.4444444444444444,0.4666666666666667,0.010180995475113124,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/042.JPG,1,0.5799893140792847,0.46153846153846156,0.45098039215686275,0.47058823529411764,0.0103866128101558,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/043.JPG,1,0.5206853151321411,0.3333333333333333,0.25,0.375,0.006085192697768763,escalate,pass,pass
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/044.JPG,1,0.5581411123275757,0.4224519940915806,0.41025641025641024,0.43137254901960786,0.008877117109660333,escalate,pass,pass
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/045.JPG,1,0.9305222034454346,0.8421052631578947,0.8125,1.0,0.06130268199233715,fail,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/046.JPG,1,0.755111575126648,0.7524752475247524,0.7368421052631579,0.8,0.03588855658743898,fail,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/047.JPG,1,0.7385928630828857,0.7411764705882353,0.7142857142857143,0.8181818181818182,0.03387703889585948,fail,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/048.JPG,1,0.9585335850715636,0.9090909090909091,0.9,1.0,0.10909090909090904,fail,escalate,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/049.JPG,1,1.0,0.9705882352941176,0.9696969696969697,1.0,0.28779069767441856,fail,escalate,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/050.JPG,1,0.7881589531898499,0.76,0.7368421052631579,0.8333333333333334,0.03732809430255403,fail,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/051.JPG,1,0.9577136039733888,0.8571428571428572,0.8333333333333334,1.0,0.0684410646387833,fail,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/052.JPG,1,0.8978046178817749,0.8260869565217391,0.7894736842105263,1.0,0.05496624879459982,fail,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/053.JPG,1,0.8512430787086487,0.8,0.75,1.0,0.04669260700389107,fail,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/054.JPG,1,0.910538911819458,0.8333333333333334,0.8,1.0,0.0576923076923077,fail,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/055.JPG,1,0.9193754196166992,0.8421052631578947,0.8125,1.0,0.06130268199233715,fail,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/056.JPG,1,0.945794641971588,0.8571428571428572,0.8333333333333334,1.0,0.0684410646387833,fail,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/057.JPG,1,1.0,0.96875,0.967741935483871,1.0,0.27514792899408286,fail,escalate,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/058.JPG,1,0.9943723678588868,0.9230769230769229,0.9166666666666666,1.0,0.12811387900355845,fail,escalate,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/059.JPG,1,1.0,0.9722222222222223,0.9714285714285714,1.0,0.30000000000000077,fail,escalate,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/060.JPG,1,0.9327538013458252,0.875,0.8571428571428571,1.0,0.07894736842105263,fail,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/061.JPG,1,1.0,0.9696969696969697,0.96875,1.0,0.2815249266862172,fail,escalate,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/062.JPG,1,0.9960680603981018,0.9285714285714286,0.9230769230769231,1.0,0.1373239436619719,fail,escalate,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/063.JPG,1,1.0,0.9772727272727272,0.9767441860465116,1.0,0.3449197860962558,fail,escalate,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/064.JPG,1,1.0,0.9677419354838711,0.9666666666666667,1.0,0.26865671641791133,fail,escalate,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/065.JPG,1,0.969021499156952,0.9166666666666667,0.9090909090909091,1.0,0.11870503597122314,fail,escalate,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/066.JPG,1,0.608492374420166,0.4623655913978495,0.4186046511627907,0.5,0.010420874060909607,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/067.JPG,1,0.8251316547393799,0.7524752475247524,0.7368421052631579,0.8,0.03588855658743898,fail,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/068.JPG,1,1.0,0.96875,0.967741935483871,1.0,0.27514792899408286,fail,escalate,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/069.JPG,1,1.0,0.9696969696969697,0.96875,1.0,0.2815249266862172,fail,escalate,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/070.JPG,1,1.0,0.9705882352941176,0.9696969696969697,1.0,0.28779069767441856,fail,escalate,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/071.JPG,1,1.0,0.9772727272727272,0.9767441860465116,1.0,0.3449197860962558,fail,escalate,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/072.JPG,1,1.0,0.9677419354838711,0.9666666666666667,1.0,0.26865671641791133,fail,escalate,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/073.JPG,1,1.0,0.9772727272727272,0.9767441860465116,1.0,0.3449197860962558,fail,escalate,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/074.JPG,1,1.0,0.9696969696969697,0.96875,1.0,0.2815249266862172,fail,escalate,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/075.JPG,1,1.0,0.9677419354838711,0.9666666666666667,1.0,0.26865671641791133,fail,escalate,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/076.JPG,1,1.0,0.9705882352941176,0.9696969696969697,1.0,0.28779069767441856,fail,escalate,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/077.JPG,1,1.0,0.9696969696969697,0.96875,1.0,0.2815249266862172,fail,escalate,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/078.JPG,1,0.9646727442741394,0.9166666666666667,0.9090909090909091,1.0,0.11870503597122314,fail,escalate,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/079.JPG,1,1.0,0.9677419354838711,0.9666666666666667,1.0,0.26865671641791133,fail,escalate,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/080.JPG,1,1.0,0.96875,0.967741935483871,1.0,0.27514792899408286,fail,escalate,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/081.JPG,1,0.7802232503890991,0.7524752475247524,0.7368421052631579,0.8,0.03588855658743898,fail,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/082.JPG,1,1.0,0.9696969696969697,0.96875,1.0,0.2815249266862172,fail,escalate,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/083.JPG,1,1.0,0.9722222222222223,0.9714285714285714,1.0,0.30000000000000077,fail,escalate,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/084.JPG,1,1.0,0.96875,0.967741935483871,1.0,0.27514792899408286,fail,escalate,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/085.JPG,1,0.7392255663871765,0.813953488372093,0.8,0.875,0.05084745762711865,fail,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/086.JPG,1,0.57120281457901,0.4224519940915806,0.41025641025641024,0.43137254901960786,0.008877117109660333,escalate,pass,pass
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/087.JPG,1,0.693375289440155,0.6666666666666666,0.6,0.8,0.02390438247011952,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/088.JPG,1,0.5532616376876831,0.4224519940915806,0.41025641025641024,0.43137254901960786,0.008877117109660333,escalate,pass,pass
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/089.JPG,1,0.6090822219848633,0.4809160305343511,0.42857142857142855,0.5294117647058824,0.011217282924802658,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/090.JPG,1,0.6085437536239624,0.49429657794676807,0.46153846153846156,0.5263157894736842,0.011827141774071268,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/091.JPG,1,0.6437262296676636,0.5555555555555556,0.5294117647058824,0.5882352941176471,0.015075376884422113,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/092.JPG,1,0.7299079895019531,0.7457627118644068,0.7272727272727273,0.8,0.03467297084318361,fail,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/093.JPG,1,0.6255040168762207,0.5056179775280899,0.4666666666666667,0.5454545454545454,0.012368300503893724,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/094.JPG,1,0.5628865361213684,0.4224519940915806,0.41025641025641024,0.43137254901960786,0.008877117109660333,escalate,pass,pass
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/095.JPG,1,0.7462819814682007,0.7499999999999999,0.7333333333333333,0.8,0.03543307086614171,fail,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/096.JPG,1,0.695436418056488,0.7058823529411765,0.6666666666666666,0.8,0.02854877081681206,fail,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/097.JPG,1,0.5576151609420776,0.4385964912280702,0.42857142857142855,0.44642857142857145,0.00947567909033481,escalate,pass,pass
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/098.JPG,1,0.5302939414978027,0.3333333333333333,0.25,0.375,0.006085192697768763,escalate,pass,pass
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/099.JPG,1,0.5876482129096985,0.4385964912280702,0.42857142857142855,0.44642857142857145,0.00947567909033481,escalate,pass,pass
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/011.JPG,0,0.6072543263435364,0.4771084337349398,0.42592592592592593,0.5238095238095238,0.011049312673226811,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/013.JPG,0,0.626922070980072,0.48979591836734687,0.4444444444444444,0.5333333333333333,0.011618525092786828,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/016.JPG,0,0.5915337800979614,0.4385964912280702,0.42857142857142855,0.44642857142857145,0.00947567909033481,escalate,pass,pass
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/024.JPG,0,0.843501091003418,0.9166666666666667,0.9090909090909091,1.0,0.11870503597122314,fail,escalate,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/026.JPG,0,0.6069269776344299,0.47368421052631576,0.4444444444444444,0.5,0.010900282599919256,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/027.JPG,0,0.62969970703125,0.5056179775280899,0.4666666666666667,0.5454545454545454,0.012368300503893724,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/046.JPG,0,0.5284333825111389,0.46153846153846156,0.45098039215686275,0.47058823529411764,0.0103866128101558,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/062.JPG,0,0.5365597605705261,0.4363636363636363,0.42592592592592593,0.4444444444444444,0.009390896047997912,escalate,pass,pass
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/100.JPG,0,0.5923849940299988,0.46153846153846156,0.45098039215686275,0.47058823529411764,0.0103866128101558,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/107.JPG,0,0.6825435757637024,0.6230366492146597,0.5294117647058824,0.7777777777777778,0.019836639439906656,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/152.JPG,0,0.6612579226493835,0.6,0.5789473684210527,0.631578947368421,0.01803607214428857,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/159.JPG,0,0.667513370513916,0.5460750853242321,0.525,0.5714285714285714,0.014516860728867384,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/168.JPG,0,0.632275402545929,0.49110320284697506,0.43478260869565216,0.5454545454545454,0.011678749753166523,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/170.JPG,0,0.620098888874054,0.4883720930232558,0.42857142857142855,0.5454545454545454,0.011553273427471117,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/172.JPG,0,0.5994239449501038,0.4396551724137931,0.4117647058823529,0.46153846153846156,0.009516108968777212,escalate,pass,pass
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/174.JPG,0,0.6132199168205261,0.5121951219512195,0.5,0.525,0.012693935119887166,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/178.JPG,0,0.7093818187713623,0.813953488372093,0.8,0.875,0.05084745762711865,fail,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/179.JPG,0,0.5683399438858032,0.46153846153846156,0.45098039215686275,0.47058823529411764,0.0103866128101558,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/187.JPG,0,0.6915019154548645,0.6475548060708263,0.5416666666666666,0.8421052631578947,0.02200278854785415,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/196.JPG,0,0.5949137210845947,0.4761904761904762,0.4677419354838709,0.4838709677419355,0.01100917431192661,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/208.JPG,0,0.5890442728996277,0.4565217391304348,0.4444444444444444,0.4666666666666667,0.010180995475113124,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/214.JPG,0,0.5964607000350952,0.4396551724137931,0.4117647058823529,0.46153846153846156,0.009516108968777212,escalate,pass,pass
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/215.JPG,0,0.6801544427871704,0.5238095238095238,0.5,0.55,0.013290374546919052,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/237.JPG,0,0.7402165532112122,0.8571428571428572,0.8333333333333334,1.0,0.0684410646387833,fail,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/240.JPG,0,0.6174691319465637,0.5238095238095238,0.5,0.55,0.013290374546919052,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/261.JPG,0,0.5170081853866577,0.4363636363636363,0.42592592592592593,0.4444444444444444,0.009390896047997912,escalate,pass,pass
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/286.JPG,0,0.6819954514503479,0.6,0.5789473684210527,0.631578947368421,0.01803607214428857,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/288.JPG,0,0.6663029789924622,0.5555555555555556,0.5294117647058824,0.5882352941176471,0.015075376884422113,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/294.JPG,0,0.661726713180542,0.5555555555555556,0.5294117647058824,0.5882352941176471,0.015075376884422113,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/297.JPG,0,0.5952457189559937,0.43078324225865217,0.4186046511627907,0.44,0.009181851123304692,escalate,pass,pass
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/303.JPG,0,0.5813183784484863,0.42105263157894735,0.4107142857142857,0.42857142857142855,0.008826774549466716,escalate,pass,pass
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/306.JPG,0,0.6764252781867981,0.5833333333333333,0.5652173913043478,0.6086956521739131,0.01685393258426966,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/320.JPG,0,0.5127049088478088,0.46153846153846156,0.45098039215686275,0.47058823529411764,0.0103866128101558,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/324.JPG,0,0.5671488642692566,0.4224519940915806,0.41025641025641024,0.43137254901960786,0.008877117109660333,escalate,pass,pass
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/333.JPG,0,0.5469885468482971,0.4680851063829787,0.45652173913043476,0.4782608695652174,0.010660636407688578,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/363.JPG,0,0.5983405113220215,0.46153846153846156,0.45098039215686275,0.47058823529411764,0.0103866128101558,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/377.JPG,0,0.5470889210700989,0.4761904761904762,0.46774193548387094,0.4838709677419355,0.01100917431192661,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/394.JPG,0,0.6299962997436523,0.48979591836734687,0.4444444444444444,0.5333333333333333,0.011618525092786828,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/400.JPG,0,0.4939498603343963,0.3125,0.0,0.45454545454545453,0.005535055350553506,escalate,pass,pass
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/402.JPG,0,0.6195821762084961,0.49429657794676807,0.46153846153846156,0.5263157894736842,0.011827141774071268,escalate,pass,escalate
/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/417.JPG,0,0.6818574666976929,0.5454545454545455,0.5238095238095238,0.5714285714285714,0.014481094127111831,escalate,pass,escalate
